technology,plant_id,generator_id,capacity_mw,capacity_mwh,nameplate_capacity_mw,winter_capacity_mw,operating_year,retirement_year,historical_capacity_factor,heat_rate_mmbtu_mwh,vom_per_mwh,fom_per_mwyr
Solar Photovoltaic,64259,OCICR,100.0,,100.0,100.0,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,64260,OCISO,100.0,,100.0,100.0,2024,2054,0.176,,0.0,7714.0
Batteries,68580,MHB,150.0,435.0,150.0,150.0,2025,2040,,,,
Solar Photovoltaic,64325,PROSP,250.0,,250.0,250.0,2021,2051,0.269,,0.0,7714.0
Solar Photovoltaic,64347,7777,471.0,,471.0,471.0,2024,2054,0.179,,0.0,7714.0
Petroleum Liquids,65541,IPS2,0.6,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Natural Gas Fired Combustion Turbine,64383,CTG-1,44.5,,60.5,49.8,2022,2077,0.088,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,64383,CTG-2,44.5,,60.5,49.8,2022,2077,0.088,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,64383,CTG-3,44.5,,60.5,49.8,2022,2077,0.088,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,64383,CTG-4,44.5,,60.5,49.8,2022,2077,0.088,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,64383,CTG-5,44.5,,60.5,49.8,2022,2077,0.088,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,64383,CTG-6,44.5,,60.5,49.8,2022,2077,0.088,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,64383,CTG-7,44.5,,60.5,49.8,2022,2077,0.088,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,64383,CTG-8,44.5,,60.5,49.8,2022,2077,0.088,10.745,2.276,3541.0
Petroleum Liquids,65541,IPS3,0.6,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65541,IPS4,0.6,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Batteries,66414,RMSY,500.0,1450.0,500.0,500.0,2025,2040,0.85,,0.0,12544.0
Batteries,66411,RMSY,255.0,739.5,255.0,255.0,2025,2040,0.85,,0.0,12544.0
Batteries,64297,H8S,9.9,9.9,9.9,9.9,2020,2035,0.0,,0.0,12544.0
Solar Photovoltaic,64447,GEN1,200.0,,200.0,200.0,2022,2052,0.231,,0.0,7714.0
Petroleum Liquids,65541,IPS5,0.6,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Batteries,67844,HIDD,9.9,28.71,9.9,9.9,2025,2040,0.85,,0.0,12544.0
Batteries,68809,HL001,220.0,638.0,220.0,220.0,2025,2040,,,,
Batteries,62562,BA,51.0,81.0,63.3,51.0,2023,2038,0.85,,0.0,12544.0
Batteries,65838,HOEFS,2.0,5.8,2.0,2.0,2021,2036,0.0,,0.0,12544.0
Batteries,65829,HOLCO,5.2668,5.2668,5.2668,5.2668,2023,2038,0.85,,0.0,12544.0
Batteries,65829,HOLCO,0.3366,0.3366,0.3366,0.3366,2023,2038,0.85,,0.0,12544.0
Batteries,65829,HOLCO,4.2966,4.2966,4.2966,4.2966,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,64538,KOV4A,200.0,,200.0,200.0,2021,2051,0.193,,0.0,7714.0
Onshore Wind Turbine,64544,WT2,148.0,,148.0,148.0,2024,2054,0.279,,0.0,13321.0
Batteries,67896,229HD,100.0,290.0,100.0,100.0,2026,2041,0.85,,0.0,12544.0
Onshore Wind Turbine,64551,WT2,114.9,,114.9,114.9,2024,2054,0.279,,0.0,13321.0
Petroleum Liquids,65541,IPS6,0.6,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Petroleum Liquids,65541,IPS7,0.6,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Onshore Wind Turbine,64591,EEA,200.2,,200.2,200.2,2022,2052,0.359,,0.0,13321.0
Petroleum Liquids,65541,IPS8,0.6,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Batteries,66006,BA,63.0,120.0,73.2,63.0,2023,2038,0.85,,0.0,17250.0
Onshore Wind Turbine,64639,ESCA,336.0,,336.0,336.0,2022,2052,0.339,,0.0,13321.0
Batteries,64672,BLUEJ,51.6,84.5,51.6,51.6,2023,2053,0.85,,0.0,17250.0
Solar Photovoltaic,64672,BLUJS,210.0,,210.0,210.0,2024,2054,0.176,,0.0,9730.0
Batteries,65490,HYDRA,200.0,200.0,200.0,200.0,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,64710,WM001,500.6,,500.6,500.6,2021,2051,0.404,,0.0,13321.0
Batteries,64089,IGN01,100.0,100.0,100.0,100.0,2023,2042,0.85,,0.0,12544.0
Batteries,56984,INABT,9.9,9.9,9.9,9.9,2018,2033,0.0,,0.0,12544.0
Petroleum Liquids,65541,MUN1,0.6,,0.6,0.6,2014,2064,0.006,10.745,4.092,10912.0
Petroleum Liquids,65541,MUN2,0.6,,0.6,0.6,2014,2064,0.006,10.745,4.092,10912.0
Petroleum Liquids,65541,MUN3,0.6,,0.6,0.6,2014,2064,0.006,10.745,4.092,10912.0
Petroleum Liquids,65541,MUN4,0.6,,0.6,0.6,2014,2064,0.006,10.745,4.092,10912.0
Batteries,64859,RADBA,160.0,464.0,160.0,160.0,2025,2040,0.85,,0.0,12544.0
Batteries,67059,1,400.0,1160.0,400.0,400.0,2025,2040,0.85,,0.0,12544.0
Solar Photovoltaic,64821,FLPS1,1.0,,1.0,1.0,2021,2051,0.274,,0.0,7714.0
Solar Photovoltaic,64823,FLPS2,1.0,,1.0,1.0,2021,2051,0.28,,0.0,7714.0
Solar Photovoltaic,64824,FLPS3,1.0,,1.0,1.0,2021,2051,0.243,,0.0,7714.0
Solar Photovoltaic,64825,FLPS4,1.0,,1.0,1.0,2021,2051,0.248,,0.0,7714.0
Solar Photovoltaic,64826,FLPS5,1.0,,1.0,1.0,2021,2051,0.244,,0.0,7714.0
Solar Photovoltaic,64827,FLPS6,1.0,,1.0,1.0,2021,2051,0.241,,0.0,7714.0
Solar Photovoltaic,64828,FLPS7,1.0,,1.0,1.0,2021,2051,0.257,,0.0,7714.0
Batteries,67658,JERBO,200.0,580.0,200.0,200.0,2026,2041,0.85,,0.0,12544.0
Solar Photovoltaic,64859,IPRAD,320.0,,320.0,320.0,2023,2053,0.176,,0.0,7714.0
Batteries,66790,JUDKS,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,64892,ERATH,9.9,,9.9,9.9,2021,2051,0.296,,0.0,7714.0
Batteries,66790,JUDKS,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,66790,JUDKS,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Batteries,65830,JUNCT,4.2669,4.2669,4.2669,4.2669,2023,2038,0.85,,0.0,12544.0
Batteries,65830,JUNCT,5.2371,5.2371,5.2371,5.2371,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,64927,AKS01,500.0,,500.0,500.0,2023,2053,0.176,,0.0,7714.0
Batteries,65830,JUNCT,0.396,0.396,0.396,0.396,2023,2038,0.85,,0.0,12544.0
Batteries,67845,JUTX5,9.9,24.7,9.9,9.9,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,64981,CPSS1,130.0,,130.0,130.0,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,64999,CPNS1,350.0,,350.0,350.0,2026,2056,0.176,,0.0,7714.0
Natural Gas Internal Combustion Engine,65026,H2921,0.4,,0.4,0.4,2016,2071,0.028,14.183,2.276,3541.0
Natural Gas Internal Combustion Engine,65026,H2922,0.4,,0.4,0.4,2016,2071,0.028,14.163,2.276,3541.0
Natural Gas Internal Combustion Engine,65026,H2923,0.4,,0.4,0.4,2016,2071,0.028,14.163,2.276,3541.0
Batteries,65028,ROSEB,51.8,84.5,51.8,51.8,2023,2053,0.85,,0.0,17250.0
Solar Photovoltaic,65028,ROSES,500.0,,500.0,500.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,65034,CSBS1,230.0,,230.0,230.0,2023,2053,0.176,,0.0,7714.0
Onshore Wind Turbine,65048,HW001,300.0,,300.0,300.0,2021,2051,0.425,,0.0,13321.0
Onshore Wind Turbine,65162,LCW1,301.3,,301.3,301.3,2022,2052,0.457,,0.0,13321.0
Petroleum Liquids,65535,BAK1,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK10,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK11,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK12,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK13,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK14,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK15,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK2,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK3,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK4,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK5,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK6,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK7,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK8,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65535,BAK9,0.5,,0.6,0.6,2013,2063,0.01,10.745,4.092,10912.0
Petroleum Liquids,65536,CC1,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Batteries,65788,TX14,100.0,290.0,100.0,100.0,2026,2041,0.85,,0.0,12544.0
Natural Gas Internal Combustion Engine,65261,H0201,0.4,,0.4,0.4,2018,2073,0.03,14.961,2.276,3541.0
Natural Gas Internal Combustion Engine,65261,H0202,0.4,,0.4,0.4,2018,2073,0.03,14.939,2.276,3541.0
Natural Gas Internal Combustion Engine,65261,H0203,0.4,,0.4,0.4,2018,2073,0.03,14.939,2.276,3541.0
Natural Gas Internal Combustion Engine,65262,H0281,0.4,,0.4,0.4,2017,2072,0.032,13.991,2.276,3541.0
Natural Gas Internal Combustion Engine,65262,H0282,0.4,,0.4,0.4,2017,2072,0.032,13.988,2.276,3541.0
Natural Gas Internal Combustion Engine,65262,H0283,0.4,,0.4,0.4,2017,2072,0.032,13.988,2.276,3541.0
Natural Gas Internal Combustion Engine,65263,H0381,0.4,,0.4,0.4,2018,2073,0.023,15.16,2.276,3541.0
Natural Gas Internal Combustion Engine,65263,H0382,0.4,,0.4,0.4,2018,2073,0.023,15.131,2.276,3541.0
Natural Gas Internal Combustion Engine,65263,H0383,0.4,,0.4,0.4,2018,2073,0.023,15.131,2.276,3541.0
Natural Gas Internal Combustion Engine,65264,H0541,0.4,,0.4,0.4,2018,2073,0.021,15.013,2.276,3541.0
Natural Gas Internal Combustion Engine,65264,H0542,0.4,,0.4,0.4,2018,2073,0.021,15.009,2.276,3541.0
Natural Gas Internal Combustion Engine,65264,H0543,0.4,,0.4,0.4,2018,2073,0.021,15.009,2.276,3541.0
Natural Gas Internal Combustion Engine,65265,H0571,0.4,,0.4,0.4,2017,2072,0.03,14.297,2.276,3541.0
Natural Gas Internal Combustion Engine,65265,H0572,0.4,,0.4,0.4,2017,2072,0.03,14.311,2.276,3541.0
Natural Gas Internal Combustion Engine,65265,H0573,0.4,,0.4,0.4,2017,2072,0.03,14.311,2.276,3541.0
Natural Gas Internal Combustion Engine,65266,H0701,0.4,,0.4,0.4,2018,2073,0.037,14.229,2.276,3541.0
Natural Gas Internal Combustion Engine,65266,H0702,0.4,,0.4,0.4,2018,2073,0.037,14.204,2.276,3541.0
Natural Gas Internal Combustion Engine,65266,H0703,0.4,,0.4,0.4,2018,2073,0.037,14.204,2.276,3541.0
Natural Gas Internal Combustion Engine,65267,H0991,0.4,,0.4,0.4,2017,2072,0.033,14.199,2.276,3541.0
Natural Gas Internal Combustion Engine,65267,H0992,0.4,,0.4,0.4,2017,2072,0.033,14.196,2.276,3541.0
Natural Gas Internal Combustion Engine,65267,H0993,0.4,,0.4,0.4,2017,2072,0.033,14.196,2.276,3541.0
Natural Gas Internal Combustion Engine,65268,H1091,0.4,,0.4,0.4,2018,2073,0.033,14.732,2.276,3541.0
Natural Gas Internal Combustion Engine,65268,H1092,0.4,,0.4,0.4,2018,2073,0.033,14.719,2.276,3541.0
Natural Gas Internal Combustion Engine,65268,H1093,0.4,,0.4,0.4,2018,2073,0.033,14.719,2.276,3541.0
Natural Gas Internal Combustion Engine,65269,H1101,0.4,,0.4,0.4,2017,2072,0.023,14.322,2.276,3541.0
Natural Gas Internal Combustion Engine,65269,H1102,0.4,,0.4,0.4,2017,2072,0.023,14.341,2.276,3541.0
Natural Gas Internal Combustion Engine,65269,H1103,0.4,,0.4,0.4,2017,2072,0.023,14.341,2.276,3541.0
Solar Photovoltaic,65271,NBSLR,275.0,,275.0,275.0,2022,2052,0.22,,0.0,9730.0
Natural Gas Internal Combustion Engine,65274,H1821,0.4,,0.4,0.4,2018,2073,0.028,13.683,2.276,3541.0
Natural Gas Internal Combustion Engine,65274,H1822,0.4,,0.4,0.4,2018,2073,0.028,13.694,2.276,3541.0
Natural Gas Internal Combustion Engine,65274,H1823,0.4,,0.4,0.4,2018,2073,0.028,13.694,2.276,3541.0
Solar Photovoltaic,65303,SUNS,250.0,,250.0,250.0,2022,2052,0.245,,0.0,7714.0
Onshore Wind Turbine,65306,LIMEW,299.2,,299.2,299.2,2022,2052,0.308,,0.0,13321.0
Solar Photovoltaic,65308,HRZNS,200.0,,200.0,200.0,2023,2053,0.176,,0.0,7714.0
Solar Photovoltaic,65333,785,200.0,,200.0,200.0,2022,2052,0.215,,0.0,7714.0
Onshore Wind Turbine,65335,WAPPA,171.8,,171.8,171.8,2022,2052,0.437,,0.0,13321.0
Solar Photovoltaic,65344,66148,95.06193498,,95.06640554,95.06193498,2025,2055,0.176,,0.0,9730.0
Batteries,65344,66149,49.16996637,196.67986548,49.17227873,49.16996637,2025,2055,0.85,,0.0,12544.0
Petroleum Liquids,65536,CC10,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC11,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Natural Gas Fired Combustion Turbine,65372,CTG-1,44.6,,60.5,49.8,2022,2077,0.046,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,65372,CTG-2,44.6,,60.5,49.8,2022,2077,0.046,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,65372,CTG-3,44.6,,60.5,49.8,2022,2077,0.046,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,65372,CTG-4,44.6,,60.5,49.8,2022,2077,0.046,10.745,2.46,4120.0
Natural Gas Fired Combustion Turbine,65372,CTG-5,44.6,,60.5,49.8,2022,2077,0.046,10.745,2.46,4120.0
Natural Gas Fired Combustion Turbine,65372,CTG-6,44.6,,60.5,49.8,2022,2077,0.046,10.745,2.46,4120.0
Natural Gas Fired Combustion Turbine,65373,CTG-1,44.6,,60.5,49.8,2023,2078,0.924,9.447,2.276,3541.0
Natural Gas Fired Combustion Turbine,65373,CTG-2,44.6,,60.5,49.8,2023,2078,0.924,9.447,2.276,3541.0
Natural Gas Fired Combustion Turbine,65373,CTG-3,44.6,,60.5,49.8,2023,2078,0.924,9.447,2.276,3541.0
Natural Gas Fired Combustion Turbine,65373,CTG-4,44.6,,60.5,49.8,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Fired Combustion Turbine,65373,CTG-5,44.6,,60.5,49.8,2023,2078,0.924,9.447,2.46,4120.0
Natural Gas Fired Combustion Turbine,65373,CTG-6,44.6,,60.5,49.8,2023,2078,0.924,9.447,2.46,4120.0
Petroleum Liquids,65536,CC12,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC13,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Batteries,61741,KBESS,1.5,3.0,1.5,1.5,2018,2033,0.0,,0.0,12544.0
Solar Photovoltaic,65521,LBSOL,78.1,,78.1,78.1,2022,2052,0.219,,0.0,7714.0
Petroleum Liquids,65536,CC14,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC15,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC2,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC3,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC4,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC5,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC6,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC7,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC8,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65536,CC9,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA1,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA10,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA11,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA12,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA13,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA14,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA15,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA2,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA3,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA4,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA5,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA6,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA7,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA8,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65537,CLA9,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT1,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT10,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT11,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT12,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT13,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT14,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT15,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT2,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT3,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT4,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT5,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT6,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT7,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT8,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65538,CUT9,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC1,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC10,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC11,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC12,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC13,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC14,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC15,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC2,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC3,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC4,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC5,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC6,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC7,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC8,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65539,EPC9,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA1,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA10,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA11,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA12,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA13,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA14,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA15,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA2,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA3,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA4,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA5,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA6,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA7,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA8,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65540,FRA9,0.5,,0.6,0.6,2013,2063,0.007,10.745,4.092,10912.0
Petroleum Liquids,65542,GS1,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS10,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS11,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS12,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS13,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS14,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS15,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS2,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS3,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS4,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS5,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS6,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS7,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS8,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65542,GS9,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK1,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK10,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK11,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK12,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK13,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK14,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK15,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK2,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK3,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK4,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK5,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK6,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK7,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK8,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65543,MK9,0.5,,0.6,0.6,2013,2063,0.008,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF1,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF10,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
Petroleum Liquids,65544,NMF11,0.5,,0.6,0.6,2013,2063,0.009,10.745,4.092,10912.0
